2013-11-03 18:01:14.55,6,45.3925,67.2786,-1.74275613865749,0,34.1287,0,30.3657
2013-11-03 18:01:14.6,6,45.3925,67.2786,-1.76738848046121,0,34.1287,0,30.3657
2013-11-03 18:01:14.65,6,45.3925,67.2786,-1.78580376202488,0,34.1287,0,30.3657
2013-11-03 18:01:14.7,6,45.3925,67.2786,-1.80432863989967,0,34.1287154561277,0,30.3657
2013-11-03 18:01:14.75,6,45.3925,67.2786,-1.81998788466032,0,34.128815454125,0,30.3657
2013-11-03 18:01:14.8,6,45.3925,67.2786,-1.82494635636662,0,34.1289309042444,0,30.3657
2013-11-03 18:01:14.85,6,45.3925,67.2786,-1.82499451341131,0,34.1291309002389,0,30.3657
2013-11-03 18:01:14.9,6,45.3925,67.2786,-1.823491521141,0,34.1293463443501,0,30.3657
2013-11-03 18:01:14.95,6,45.3925,67.2786,-1.82092726896539,0,34.1296308922279,0,30.3657
2013-11-03 18:01:15,6,45.3925,67.2786,-1.81766165670852,0,34.1298308882224,0,30.3657
2013-11-03 18:01:15.05,6,45.3925,67.2786,-1.81393849250635,0,34.1300308842169,0,30.3657
2013-11-03 18:01:15.1,6,45.3925,67.2786,-1.80995232363586,0,34.1302154401057,0,30.3657
2013-11-03 18:01:15.15,6,45.3925,67.2786,-1.80581295911614,0,34.1303,0,30.3657
2013-11-03 18:01:15.2,6,45.3925,67.2786,-1.80163084674624,0,34.1303154384844,0,30.3657
2013-11-03 18:01:15.25,6,45.3925,67.2786,-1.7975094534383,0,34.1304,0,30.3657
2013-11-03 18:01:15.3,6,45.3925,67.2786,-1.7935233560308,0,34.1304,0,30.3657
2013-11-03 18:01:15.35,6,45.3925,67.2786,-1.78976670970049,0,34.1304,0,30.3657
2013-11-03 18:01:15.4,6,45.3925,67.2786,-1.78630388000629,0,34.1304154323808,0,30.3657
2013-11-03 18:01:15.45,6,45.3925,67.2786,-1.7832218367563,0,34.130515430378,0,30.3657
2013-11-03 18:01:15.5,6,45.3925,67.2786,-1.78059366141976,0,34.1306308567505,0,30.3657
2013-11-03 18:01:15.55,6,45.3925,67.2786,-1.77851243386375,0,34.1308154263725,0,30.3657
2013-11-03 18:01:15.6,6,45.3925,67.2786,-1.7770912323531,0,34.1309308487395,0,30.3657
2013-11-03 18:01:15.65,6,45.3925,67.2786,-1.77645696460367,0,34.1311308447339,0,30.3657
2013-11-03 18:01:15.7,6,45.3925,67.2786,-1.77671499789711,0,34.1313154203642,0,30.3657
2013-11-03 18:01:15.75,6,45.3925,67.2786,-1.77792990906533,0,34.1314154183615,0,30.3657
2013-11-03 18:01:15.8,6,45.3925,67.2786,-1.78007553276652,0,34.1315,0,30.3657
2013-11-03 18:01:15.85,6,45.3925,67.2786,-1.76578309231275,0,34.1315,0,30.3657
2013-11-03 18:01:15.9,6,45.3925,67.2786,-1.66652049317394,0,34.1315154123532,0,30.3657
2013-11-03 18:01:15.95,6,45.3925,67.2786,-1.62605581181722,0,34.1316,0,30.3657
2013-11-03 18:01:16,6,45.3925,67.2786,-1.63050623033603,0,34.1316,0,30.3657
2013-11-03 18:01:16.05,6,45.3925,67.2786,-1.65169013685501,0,34.1316,0,30.3657
2013-11-03 18:01:16.1,6,45.3925,67.2786,-1.68105435989261,0,34.1316154008211,0,30.3657
2013-11-03 18:01:16.15,6,45.3925,67.2786,-1.71193053228429,0,34.131730807906,0,30.3657
2013-11-03 18:01:16.2,6,45.3925,67.2786,-1.73801671796901,0,34.1319154003367,0,30.3657
2013-11-03 18:01:16.25,6,45.3925,67.2786,-1.7606619497785,0,34.132,0,30.3657
2013-11-03 18:01:16.3,6,45.3925,67.2786,-1.77746387192851,0,34.1320153963311,0,30.3657
2013-11-03 18:01:16.35,6,45.3925,67.2786,-1.77685257378964,0,34.1321153943284,0,30.3657
2013-11-03 18:01:16.4,6,45.3925,67.2786,-1.77060137166863,0,34.1322,0,30.3657
2013-11-03 18:01:16.45,6,45.3925,67.2786,-1.76042542000181,0,34.1322307806457,0,30.3657
2013-11-03 18:01:16.5,6,45.3925,67.2786,-1.76220722575354,0,34.1324307766402,0,30.3657
2013-11-03 18:01:16.55,6,45.3925,67.2786,-1.86270406948478,0,34.1326153898386,0,30.3657
2013-11-03 18:01:16.6,6,45.3925,67.2786,-2.48269639934958,0,34.1327,0,30.3657
2013-11-03 18:01:16.65,6,45.3925,67.2786,-3.09319080314505,0,34.1327,0,30.3657
2013-11-03 18:01:16.7,6,45.3925,67.2786,3.02359372860746,0,34.1327461466494,0,30.3657
2013-11-03 18:01:16.75,6,45.3925,67.2786,3.02836597469851,0,34.1330922812823,0,30.3657
2013-11-03 18:01:16.8,6,45.3925,67.2786,3.0315362678448,0,34.1337076474768,0,30.3657
2013-11-03 18:01:16.85,6,45.3925,67.2786,3.03035751323488,0,34.1343461286246,0,30.3657
2013-11-03 18:01:16.9,6,45.3925,67.2786,3.03302249292598,0,34.1346307484109,0,30.3657
2013-11-03 18:01:16.95,6,45.3925,67.2786,3.03798828527831,0,34.1348614888108,0,30.3657
2013-11-03 18:01:17,6,45.3925,67.2786,3.03978175269776,0,34.1352461105998,0,30.3657
2013-11-03 18:01:17.05,6,45.3925,67.2786,3.04441206551999,0,34.135530729351,0,30.3657
2013-11-03 18:01:17.1,6,45.3925,67.2786,3.05373422443793,0,34.1357,0,30.3657
2013-11-03 18:01:17.15,6,45.3925,67.2786,3.06467634352335,0,34.1357,0,30.3657
2013-11-03 18:01:17.2,6,45.3925,67.2786,3.07234877295898,0,34.1357153640963,0,30.3657
2013-11-03 18:01:17.25,6,45.3925,67.2786,3.07852836041028,0,34.1358,0,30.3657
2013-11-03 18:01:17.3,6,45.3925,67.2786,3.08482670480805,0,34.1358153600908,0,30.3657
2013-11-03 18:01:17.35,6,45.3925,67.2786,3.08519451199031,0,34.1359307161761,0,30.3657
2013-11-03 18:01:17.4,6,45.3925,67.2786,3.08305771513178,0,34.1361307121706,0,30.3657
2013-11-03 18:01:17.45,6,45.3925,67.2786,3.08309901398591,0,34.1363460622476,0,30.3657
2013-11-03 18:01:17.5,6,45.3925,67.2786,3.08305674785777,0,34.1366307041595,0,30.3657
2013-11-03 18:01:17.55,6,45.3925,67.2786,3.0795453153026,0,34.1368153544794,0,30.3657
2013-11-03 18:01:17.6,6,45.3925,67.2786,3.08248619702352,0,34.136930700917,0,30.3657
2013-11-03 18:01:17.65,6,45.3925,67.2786,3.10148092754314,0,34.1371460453672,0,30.3657
2013-11-03 18:01:17.7,6,45.3925,67.2786,-3.09939057928332,0,34.137430692906,0,30.3657
2013-11-03 18:01:17.75,6,45.3925,67.2786,-3.12331911735674,0,34.1376,0,30.3657
2013-11-03 18:01:17.8,6,45.3925,67.2786,-3.09854329043302,0,34.1376153424475,0,30.3657
2013-11-03 18:01:17.85,6,45.3925,67.2786,-3.08415078735021,0,34.1377153404447,0,30.3657
2013-11-03 18:01:17.9,6,45.3925,67.2786,-3.07331281480704,0,34.1378306768839,0,30.3657
2013-11-03 18:01:17.95,6,45.3925,67.2786,-3.06116959521437,0,34.1380306728784,0,30.3657
2013-11-03 18:01:18,6,45.3925,67.2786,-3.05205254311886,0,34.1382613377458,0,30.3657
2013-11-03 18:01:18.05,6,45.3925,67.2786,-3.04082250411288,0,34.1386613156452,0,30.3657
2013-11-03 18:01:18.1,6,45.3925,67.2786,-3.02860707086419,0,34.1390306570471,0,30.3657
2013-11-03 18:01:18.15,6,45.3925,67.2786,-3.01213976249672,0,34.1392306600863,0,30.3657
2013-11-03 18:01:18.2,6,45.3925,67.2786,-2.99886809739117,0,34.1394153264254,0,30.3657
2013-11-03 18:01:18.25,6,45.3925,67.2786,-2.99617332247712,0,34.1395,0,30.3657
2013-11-03 18:01:18.3,6,45.3925,67.2786,-2.99622952815965,0,34.1395153259423,0,30.3657
2013-11-03 18:01:18.35,6,45.3925,67.2786,-2.9926599968242,0,34.1396306446491,0,30.3657
2013-11-03 18:01:18.4,6,45.3925,67.2786,-2.99378813364106,0,34.1398306406436,0,30.3657
2013-11-03 18:01:18.45,6,45.3925,67.2786,-2.99505791205039,0,34.1400612732761,0,30.3657
2013-11-03 18:01:18.5,6,45.3925,67.2786,-2.99979874584547,0,34.1405072142138,0,30.3657
2013-11-03 18:01:18.55,6,45.3925,67.2786,-2.99972141986029,0,34.1411919070167,0,30.3657
2013-11-03 18:01:18.6,6,45.3925,67.2786,-2.99465910292736,0,34.1417765710907,0,30.3657
2013-11-03 18:01:18.65,6,45.3925,67.2786,-2.98623402185865,0,34.1422612488615,0,30.3657
2013-11-03 18:01:18.7,6,45.3925,67.2786,-2.98049244858877,0,34.1426459306379,0,30.3657
2013-11-03 18:01:18.75,6,45.3925,67.2786,-2.98475133216665,0,34.1429306164197,0,30.3657
2013-11-03 18:01:18.8,6,45.3925,67.2786,-2.98484836661882,0,34.1431153062071,0,30.3657
